,Time,RPM,ACCx,ACCy,ACCz
459,72440.0,110.0,0.31,-1.02,1.0174291938997821
460,72440.0,110.0,0.31,-1.02,1.0174291938997821
461,72440.0,110.0,0.31,-1.02,1.0174291938997821
462,72440.0,110.0,0.31,-1.02,1.0174291938997821
463,72440.0,109.0,0.31,-1.02,1.0174291938997821
464,72440.0,110.0,0.31,-1.02,1.0174291938997821
465,72440.0,108.0,0.31,-1.02,1.0174291938997821
466,72440.0,108.0,0.31,-1.02,1.0174291938997821
467,72440.0,108.0,0.31,-1.02,1.0174291938997821
468,72440.0,108.0,0.31,-1.02,1.0174291938997821
469,72440.0,108.0,0.31,-1.02,1.0174291938997821
470,72440.0,109.0,0.31,-1.02,1.0174291938997821
471,72440.0,110.0,0.31,-1.02,1.0174291938997821
472,72441.0,111.0,0.31,-1.02,1.0174291938997821
473,72441.0,110.0,0.31,-1.02,1.0174291938997821
474,72453.0,110.0,0.31,-1.02,1.0174291938997821
475,72554.0,110.0,0.35,-1.06,1.0
476,72657.0,110.0,0.39,-0.98,0.9869281045751634
477,72759.0,110.0,0.31,-0.94,0.9869281045751634
478,72862.0,110.0,0.31,-0.98,0.9912854030501089
479,72964.0,110.0,0.27,-0.98,1.0087145969498912
480,73070.0,110.0,0.31,-1.02,1.0043572984749456
481,73173.0,110.0,0.35,-1.02,0.9956427015250545
482,73275.0,110.0,0.35,-1.06,0.9912854030501089
483,73378.0,110.0,0.31,-0.98,1.0
484,73449.0,110.0,0.39,-1.1,1.0
485,73449.0,109.0,0.39,-1.1,1.0
